t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,mu_0,nu_0,tau_0,mu_1,nu_1,tau_1,mu_2,nu_2,tau_2,mu_3,nu_3,tau_3,mu_4,nu_4,tau_4,mu_5,nu_5,tau_5
3.94402,-6.043947653777758,5.824479281148967,-0.5412599861008751,-0.13662712235688582,0.4171451205653526,-0.07042423118958074,-0.895747355363079,-5.002669639323838,-2.605267889273957,-2.5509886883421267,-0.4347007735961996,1.3907635716889606,0.14447047850519676,15.09742307922953,-2.3165673057391274,1.1176245442273338,4.224076339437549,-4.458102180615406,-0.18020115033104103,4.17893980637,4.178999419751961,3.907960529386065,4.17899952330576,0.00667451462164025,8.620843919316388e-05,0.0450171608588202,0.007591945926385026,4.91424801638619e-05,0.047479337097171066,0.9756498194582868,0.004236571711175819,0.08988011728878541,0.994220163692179,3.209485833282089e-05,0.04544466631535982,0.9960419112464839,5.1104909914698774e-05,0.04779901679704316,0.9980005046585718,2.4809318365903446e-05,0.044999933615766985
3.98511,-6.236765145254388,5.715472707157952,-0.6452130862745944,-0.12913399348938193,0.4416598911499079,-0.0688417315444832,-0.8851676034793976,-4.382413311423081,-2.700440788837823,-2.505072660677253,-0.2611605564795103,1.2076087330490417,0.13706716847001638,15.384256706703361,-2.2579899227948403,1.6470026796152364,1.5386142203346196,-1.7361597252048682,-0.06941305558003336,4.17877163582756,4.178999464152946,4.074391015530482,4.178999549743207,0.0065906275034383075,8.388711820194276e-05,0.04501567606168174,0.007544100867107193,4.784505927783393e-05,0.04735138303862831,0.9696171021432426,0.0060327173150442484,0.08994083874613658,0.9941883082649922,3.185542718687813e-05,0.045438054693900325,0.9959897853039347,5.2125942549242086e-05,0.04791085707001777,0.9979755602029244,2.4944455647417234e-05,0.044999969958078194
4.02619,-6.403842953070703,5.6026122928332915,-0.7468261921941246,-0.12289238708642873,0.4632498527761174,-0.06898389526161276,-0.8749503843738313,-3.750372828599876,-2.7932071192638706,-2.437407879161904,-0.1979487619002369,1.1362810600976048,0.1342154310088284,15.448274684154722,-2.1759119175112125,2.2483449173858077,-0.7769548847966883,-2.0439507965530734,0.025740283184387765,4.097693576507456,4.178999502338026,4.136400696531755,4.178999575072205,0.00650867700201629,8.195050142201713e-05,0.045014394068273615,0.0074973490626805035,4.6751804426690014e-05,0.0472461431022104,0.9606277427630793,0.008989359380163197,0.0899733504610678,0.9941566210819076,3.1687183084555136e-05,0.04543342194659604,0.9959366184845327,5.316681940193826e-05,0.048027033774016625,0.997950452267389,2.5107935535498864e-05,0.045000000516343
4.06728,-6.544891430280827,5.486008764601864,-0.8451464126119673,-0.11684904300691526,0.48314141494528096,-0.06916748798732844,-0.8649488139041778,-3.1157022574890716,-2.8826013906377557,-2.3450378001759993,-0.2298688572211096,1.0523082252087161,0.1352729342292978,15.101408183159368,-1.9650528274309755,2.984645670798182,-1.2193787200334285,-9.104150575053943,0.04504289829497873,3.866305164374614,4.178999536256812,3.9340387830815975,4.178999599196414,0.0064282975356891635,8.03794663271261e-05,0.045013277577175284,0.007451502551608839,4.584651107166407e-05,0.04716079748585808,0.9463687805648874,0.014258962198191933,0.08998941199483552,0.994125030571356,3.159051055160636e-05,0.04543074748165787,0.9958823854593356,5.423302519717587e-05,0.04814828985604146,0.9979251493274808,2.5302939908236747e-05,0.04500002494881693
4.10836,-6.660144805398949,5.365903408957975,-0.9390292776799855,-0.11064125424567307,0.49884753438421087,-0.06805972213778697,-0.8568999018244828,-2.4952822072155056,-2.9633328137738117,-2.2224178435026616,-0.27996531164509586,0.6782770428867918,0.13712345815962912,14.997064984671253,-1.8227071823013299,3.292268790146095,4.718076089234046,-8.921758291703261,-0.19562200949387176,4.052549116523155,4.178999566727986,3.7583806253413674,4.178999622580643,0.006349149086099298,7.914844958986594e-05,0.04501229382544375,0.007406389241047893,4.511331056094643e-05,0.047092885497111034,0.9215820244664388,0.02478675609844864,0.08999650245162696,0.9940934660585603,3.1564512795787696e-05,0.04542998886158407,0.9958270564162571,5.532904307855161e-05,0.04827529890857573,0.997899617623072,2.5531704408705888e-05,0.045000043064944484
4.14944,-6.749977580912878,5.242603329443141,-1.027584730404541,-0.10572517377096476,0.5077593899997963,-0.0673209186533067,-0.8523323297168208,-1.879148950045373,-3.0382161668996788,-2.087159624962859,-0.08612981173844421,0.31173919020892893,0.12908660388135396,15.067869242506804,-1.8228444460071196,3.2428626396802556,2.8394059221775585,-2.8790960011184445,-0.11741106240893177,4.1788743006547895,4.178999593399932,4.002316261508783,4.178999643961078,0.006270914350382553,7.823473571674532e-05,0.045011415323197516,0.007361850389567127,4.453885148076563e-05,0.0470404491682444,0.8718567838665917,0.04972524059984711,0.08999913841859077,0.9940618575743401,3.1608484220283885e-05,0.04543112168386969,0.9957705978118708,5.645860438617859e-05,0.048408685830605085,0.9978738213825642,2.5796240507773807e-05,0.04500005465984794
4.19053,-6.8144230183071794,5.116237846614743,-1.1106060388218513,-0.10286768558399556,0.5120586470555848,-0.0687017328294078,-0.8499965705335221,-1.2601067998320803,-3.1131051593112478,-1.9539311884131905,0.03052317476575292,0.19345559280585373,0.12426293602475924,14.913946517937674,-1.8395666864313016,3.2097391384020497,-0.02299211061084601,0.001282027769474993,-4.288876415892392e-05,4.178956520093857,4.17899961540051,4.178891979603065,4.178999661509111,0.006193285876396779,7.76284739857739e-05,0.0450106198431542,0.007317735826711074,4.41145628560524e-05,0.0470021779108063,0.7471254442006112,0.12473133966598045,0.0899998714783608,0.9940301335846461,3.172398969392388e-05,0.04543419562313684,0.9957129712352117,5.762657665907828e-05,0.04854924933864982,0.9978477217403036,2.6099642260781653e-05,0.04500005924733558
4.23161,-6.853562411406055,4.986786173042761,-1.1881772269287154,-0.10073988391943715,0.5151922409141689,-0.07094156080155181,-0.8481719415396213,-0.6473883476049077,-3.188681161379057,-1.8220635841831978,0.029578576338370226,0.1935082631080893,0.12426117400039086,14.60487483794091,-1.8270728259743139,3.248494901008034,-0.02353371249900463,0.0019341701039452327,-2.1072688404707148e-05,4.178963828043578,4.17899962804069,4.178932096892385,4.178999670938643,0.006115962086184201,7.732379021257714e-05,0.04500988759217031,0.00727390204133134,4.3833785379734126e-05,0.046977099182406196,0.41745567934247013,0.32966976485814115,0.08999999017046247,0.993998220089954,3.191349469213067e-05,0.04543929833611362,0.9956541325468287,5.883868838314354e-05,0.04869794269554905,0.9978212763192741,2.6445421029457333e-05,0.04500005617828064
4.27269,-6.8677909625174545,4.854239939244318,-1.2602980643778154,-0.09859960878160098,0.5183172775951516,-0.07316325089291915,-0.8463287614086864,-0.04736766931484154,-3.2637438708162176,-1.6886037541228214,0.028611726961499634,0.19358772575810002,0.12426030825871691,14.302660372913069,-1.8133410522821225,3.28696538357202,-0.022806034826753745,3.298056311472551e-05,-5.102264235712954e-05,4.178931535542323,4.178999630307901,4.178854768562215,4.178999671510027,0.006038650104178665,7.731198200553634e-05,0.04500919967935583,0.007230211966932006,4.369007439933427e-05,0.04696440019610778,0.19643546061720932,0.22102021872526081,0.0899999658829698,0.9939660409917946,3.217909815931913e-05,0.04544652247945181,0.9955940326269253,6.009991990334862e-05,0.048855683284951414,0.9977944396530363,2.6836666237762118e-05,0.04500004478313243
4.31378,-6.857624528802094,4.718621281703244,-1.326903373778404,-0.09644692868830605,0.521433195982998,-0.075366799167246,-0.844467390981528,0.5402369540410188,-3.338242429703898,-1.5535634185601161,0.02767477319519232,0.1935890807180069,0.12425821206543795,14.005643663314299,-1.798134516350468,3.325684784313053,0.0003086998322081981,-0.03054296291606999,-0.000992811484681129,4.178701409397091,4.178999626864844,4.177208419181573,4.178999667479337,0.005961065899153115,7.758420502555093e-05,0.04500853801236944,0.007186533770795374,4.367819613663114e-05,0.0469634988556393,0.11480275888465737,0.08163270173255194,0.08999968660120186,0.9939335178943584,3.2523097436304075e-05,0.045455982429099075,0.9955326185475368,6.141407938837987e-05,0.04902329164116195,0.9977671633792902,2.7276273746072056e-05,0.04500002430494374
4.35486,-6.823568761041841,4.5799546671538325,-1.3879279508126725,-0.09428847297591686,0.5245274055241648,-0.07755914696690057,-0.8425943153226463,1.1156390649115298,-3.412116249516071,-1.4169323510429497,0.027687455692287633,0.19233426617633895,0.12421742380623939,13.403172544900118,-1.7124555691580814,3.4888927135575813,2.4731200666699413,-5.68634144246752,-0.10150417666774658,4.080205742637592,4.17899962070018,3.9275678420738047,4.178999661613221,0.0058829325287642195,7.813337038889557e-05,0.0450078848826705,0.00714273908299375,4.379468780162332e-05,0.046974078445278344,0.07684607241364799,0.03795668647100938,0.08999851417625376,0.9939005693790988,3.294851525953644e-05,0.04546783083509165,0.9954698346928439,6.278385469287947e-05,0.04920148550740056,0.9977393961499443,2.7767229345788075e-05,0.04499999382017107
4.39594,-6.766377801722561,4.438329272023703,-1.4431908585235427,-0.09290091712572916,0.5254852665708583,-0.08037847289871751,-0.8418870898175185,1.666289499842857,-3.482470070657937,-1.273596116005058,0.1292921045757617,-0.04128104974781375,0.1200472679090292,13.214716342441713,-1.774088606755919,3.3138905874604014,-2.513756626006911,-2.6701510608738843,0.10326718366843197,4.018974271469487,4.178999613279816,4.174263227768723,4.178999654978222,0.005803983642111478,7.894888665274095e-05,0.04500722212557928,0.007098702831101051,4.403625189269956e-05,0.046995933964445916,0.05568890917219949,0.0211571632414485,0.08999519584649268,0.9938671112350181,3.345814408067242e-05,0.04548223441195051,0.9954056246154575,6.421007738642824e-05,0.049390767560244374,0.9977110841348817,2.831201506263105e-05,0.04499995233384686
4.43703,-6.686716757888601,4.293760123287953,-1.4926986325923524,-0.09178558893149422,0.5234696146740843,-0.0828554645448723,-0.8430242327009108,2.209197477568505,-3.555355998198172,-1.1374495964264353,0.02601795998162252,-0.15098043905859324,0.12428985446162805,12.98031938555285,-1.7897172067966591,3.085788870572333,0.0927986790510461,-0.13583120825610573,-0.0030133120376251775,4.176982692997002,4.178999605255848,4.172451354130689,4.178999647824982,0.005723961085835089,8.002255627639055e-05,0.04500653094220029,0.007054301398483919,4.4401432617131196e-05,0.04702911614732642,0.042495094780793795,0.013193814391405698,0.08998763204282599,0.9938330551737725,3.405606124566264e-05,0.04549941957671707,0.9953399317290399,6.569288641758733e-05,0.04959155916106432,0.9976821706030495,2.8913531832181212e-05,0.04499989856619129
4.47811,-6.584948341162305,4.146178364246568,-1.5368010715482476,-0.09019550004974239,0.5205382511596058,-0.08438425006387112,-0.8448573346666928,2.742475587005503,-3.628884004722392,-1.0106743140822978,0.02983046279088871,-0.15656087262034216,0.12416605678771588,12.610210341114794,-1.7584321490820944,2.9176143550919558,0.12331826048806775,-0.17660931049303896,-0.004229605245730104,4.176626715267395,4.178999596732302,4.1702663631432655,4.178999640216234,0.005642609909368322,8.135117646676675e-05,0.04500579093772037,0.007009409690586884,4.489170789703559e-05,0.047074032291724285,0.03365171080711333,0.008843383973680473,0.08997246339009926,0.9937983065838183,3.4748589954222884e-05,0.045519706696791715,0.9952727001510024,6.723157803745852e-05,0.0498041680272939,0.9976525950202534,2.9575582796210892e-05,0.04499983080245056
4.51919,-6.461584100271215,3.9956027486123964,-1.575837168459906,-0.08866502058420041,0.517478533725939,-0.08597514597093617,-0.8467364833768932,3.260548288498292,-3.7011267087870885,-0.89080824444757,0.034896819546742536,-0.16381661698311373,0.12399228942328429,12.245358619279227,-1.731099097550665,2.749829250513912,0.1149502279814354,-0.21864793712369932,-0.003847391537156262,4.175028424190519,4.178999587633644,4.169242828537826,4.178999632102644,0.005559683714123594,8.292619524472814e-05,0.04500497909023712,0.006963900717406309,4.550897318057538e-05,0.04713122610587137,0.027422868960140484,0.006228841846972846,0.08994450388154089,0.993762764135857,3.554244796128018e-05,0.0455434643999768,0.995203877547308,6.882260369435312e-05,0.05002848879600244,0.997622293410606,3.03016096474232e-05,0.04499974710334701
4.56028,-6.317244176724587,3.8420827679853824,-1.6100903168622578,-0.087202170353499,0.5142594562635446,-0.08763303576947651,-0.8486774186459547,3.763631571729011,-3.7722464729908407,-0.777835389124707,0.03961938749260675,-0.1727994590132877,0.12383422476984578,11.884120333389177,-1.7070736154749844,2.581880196705399,0.06500890184656931,-0.2796834485586711,-0.001754304666182197,4.171564269019199,4.1789995778890585,4.16892617132644,4.178999623452219,0.0054749511385654825,8.473257555811102e-05,0.045004069304263115,0.006917645031610181,4.625568579612873e-05,0.04720139740667852,0.022874127279623645,0.004548741680516836,0.0898959892629198,0.9937263190821809,3.6445053676048104e-05,0.04557112575503814,0.9951334177568897,7.045979041834805e-05,0.05026399099040433,0.9975911986095272,3.1094801078814785e-05,0.044999645234404695
4.60136,-6.152541246488836,3.6856616335838055,-1.63984368124934,-0.08579710235605643,0.5108453157833922,-0.08933406308633461,-0.8507028050327008,4.251873889615679,-3.8423791841584487,-0.6717624837365443,0.04229018651099603,-0.1842898589224141,0.12376215163759301,11.526209037852395,-1.685105626000949,2.4121381186113124,0.005056036430509191,-0.352323352446971,0.0007626802122995325,4.167433118467599,4.178999567442698,4.168579959226537,4.178999614221054,0.0053882024488378305,8.674868972765248e-05,0.04500303178993589,0.006870509562048526,4.713546956165426e-05,0.047285468963183024,0.019459391059849004,0.0034147362197746436,0.08981560366592446,0.993688853909552,3.74651726289232e-05,0.04560321780028549,0.9950612833885348,7.213436835481954e-05,0.050509681259372496,0.9975592402705488,3.1958338978369464e-05,0.044999522549109605
4.64245,-5.968082118085392,3.5263779320340873,-1.6653820247202697,-0.0844294925255938,0.5071907448834739,-0.09103518777602239,-0.852843315288056,4.725411926863271,-3.911609371470759,-0.5726631921562724,0.042497906634732546,-0.19876456680306487,0.12379348527813291,11.173195424270283,-1.6644526423058816,2.2377918977867197,0.006642844788371895,-0.3908464515181415,0.0007753302739907,4.166238298519679,4.17899955624078,4.1674041605911585,4.178999604355753,0.005299258652045387,8.894379679244349e-05,0.04500183243176945,0.006822356483546713,4.815307850181304e-05,0.04738459947985055,0.01683911155744567,0.002620279502403331,0.08968729901918364,0.9936502408000475,3.861310950451087e-05,0.045640381278967884,0.9949874487502987,7.383463823620871e-05,0.05076401262877827,0.9975263449489418,3.2895321606950675e-05,0.04499937592774742
4.68353,-5.764466639526384,3.364267509273372,-1.6869955642402565,-0.08309035901258449,0.503256088539419,-0.09271218865574198,-0.8551220196032294,5.184446897825289,-3.979991060085002,-0.4807266690924905,0.04277081854119682,-0.21482194186101122,0.12382533862861081,10.823488667864389,-1.6449097848872167,2.0584471477656447,0.06721795482636565,-0.408145922070012,-0.0016186060532027596,4.167500638805515,4.178999544215893,4.16506659515981,4.178999593796631,0.005207983059561865,9.127559248352152e-05,0.04500043220833402,0.0067730420984062,4.9314385140513004e-05,0.04750020278475344,0.014791844932896708,0.0020472666245489614,0.08948893352966454,0.993610339845897,3.9900954150509065e-05,0.04568339616929331,0.9949119031053566,7.554564494210438e-05,0.05102479203535615,0.9974924362831906,3.39086657512468e-05,0.04499920170832554
4.72461,-5.542287728738088,3.199364402768645,-1.7049827405607487,-0.08179621738974614,0.49901708894296226,-0.09438518347336926,-0.8575445630710521,5.629114660063534,-4.047569857973087,-0.396158272065356,0.04553237338474885,-0.23159004126064292,0.12375884048242991,10.475269277632771,-1.627691403511219,1.8744867452296623,0.1503694678846182,-0.4203836679865007,-0.004933778746843885,4.169600197592923,4.1789995312834485,4.162180930238518,4.1789995824771875,0.00511429472966599,9.368832989587463e-05,0.04499878661722305,0.006722415734305693,5.0626364100506885e-05,0.04763397046758584,0.013167657696589374,0.0016241872363073338,0.08919081714421633,0.9935689969660577,4.13428798392975e-05,0.04573321429835405,0.9948346542002557,7.724890510076452e-05,0.05128909655200835,0.9974574353037565,3.500097943399296e-05,0.04499899561117493
